no;share;id;year;RGO;L;K;RI
5270;-0.918286681;16794;83;6.515465897;3.178572733;5.465150303;5.606113028
5271;-0.629302859;16795;81;8.55402646;4.060143709;7.171853785;7.927285255
5272;-0.607210636;16795;82;8.030692036;4.124349227;7.520465504;7.434082373
5273;-0.702298343;16795;83;8.199054462;3.962022388;7.740589352;7.516122566
5274;-0.874993086;16795;84;8.342815855;3.941100744;7.678903157;7.493096329
5275;-0.799971163;16795;85;7.992610943;4.134002855;7.604948584;7.194232097
5276;-0.664556563;16795;86;7.904067775;4.106491695;7.750468847;7.252544967
5277;-0.685715437;16795;87;7.93476046;4.212756175;7.709813574;7.27859061
5278;-0.596129537;16795;88;8.105723397;4.22513903;7.687211849;7.527055646
5279;-0.562364995;16795;89;7.973376667;4.293120646;7.639825465;7.432329727
5280;-0.472697765;16795;90;8.106613684;4.263199723;7.600913202;7.65405021
5281;-0.764889002;16795;91;8.49888382;4.118289897;7.760994925;7.743459723
5282;-0.320461273;16797;81;7.905183522;3.583518938;5.779484533;7.594273481
5283;-0.313442528;16797;82;7.841377469;3.583518938;5.685396507;7.524645941
5284;-0.326382607;16797;83;7.836650034;3.652183551;5.591654273;7.505857076
5285;-0.252742589;16797;84;7.748757098;3.567741624;5.761260588;7.476619809
5286;-0.307199001;16797;85;7.676388527;3.611579286;5.753496265;7.35859085
5287;-0.29856047;16797;86;7.660003173;3.68695299;5.700054424;7.357399085
5288;-0.263361752;16797;87;7.668982789;3.578277501;5.753927863;7.403472668
5289;-0.283281267;16797;88;7.879733834;3.586286271;6.932918674;7.592168938
5290;-0.339847982;16797;89;8.063510723;3.695994717;6.896469976;7.712958734
5291;-0.351632893;16797;90;8.024214041;3.733251992;6.77123435;7.667934018
5292;-0.367798895;16797;91;7.868101584;3.71717242;7.025118087;7.478515627
5293;-0.367696255;16798;81;5.965377244;2.340547412;4.583845874;5.604718105
5294;-0.462415874;16798;82;6.080174862;2.421813532;4.482601519;5.619170228
5295;-0.407892376;16798;83;6.242104275;2.425876358;4.38185782;5.645903586
5296;-0.493120342;16798;84;6.222478232;2.563311365;4.281612021;5.720265549
5297;-0.46842131;16798;85;6.141040001;2.639242121;4.181861312;5.667058171
5298;-0.288727939;16798;86;6.530781533;2.65668583;4.082602217;6.241339765
5299;-0.312383622;16798;87;6.556684978;2.715898642;3.983830698;6.241568289
5300;-0.33926782;16798;88;6.56107806;2.634068908;3.885542663;6.220222193
5301;-0.400098711;16798;89;6.590399052;2.830839245;3.78773327;6.188341699
5302;-0.278259397;16798;90;6.12918743;2.783628802;3.590432331;5.84171771
5303;-0.107611962;16798;91;6.405092456;3.061601655;5.526847932;6.29397972
5304;-0.123366043;16802;89;9.860429172;4.221571233;7.331669672;9.740279162
5305;-0.115089029;16802;90;9.50428468;4.063949927;7.260284691;9.391623467
5306;-0.657631576;16803;81;6.253828812;2.478714703;3.970590927;5.612876695
5307;-0.223886788;16803;82;6.080360629;1.868377544;3.872465895;5.869278292
5308;-0.855206013;16804;81;6.41934321;3.143992229;6.120223705;5.559088166
5309;-0.807537436;16804;82;6.599472737;3.048953007;6.037059872;5.79176589
5310;-0.742280841;16804;83;6.1948788;2.603846424;5.781363;5.455687129
5311;-0.416841507;16805;81;6.586033748;2.563391895;4.225266766;6.17629842
5312;-0.417620569;16805;82;6.525279674;2.797916466;4.186660002;6.113514724
5313;-0.669766188;16805;83;6.261184481;2.256324252;4.100850364;5.603911781
5314;-0.408040911;16805;84;5.863825186;2.427367872;4.936983104;5.475001534
5315;-0.342464387;16806;81;6.768952904;2.60209286;4.908130082;6.427706147
5316;-0.271122068;16806;82;6.476995368;2.516583485;5.066899069;6.206691407
5317;-0.417613417;16807;81;6.880486827;2.272416547;4.27777177;6.46560181
5318;-0.418639958;16807;82;7.009788966;2.174537794;4.19533002;6.592600718
5319;-0.455877453;16807;83;6.776218339;2.374294329;4.261475642;6.32268555
5320;-0.528280795;16807;84;6.541971065;2.413532703;4.181611735;6.017457851
5321;-0.440755308;16807;85;6.499101927;2.262226358;4.143745497;6.062222411
5322;-0.471022278;16807;86;6.318214953;2.441834574;4.145909547;5.845499787
5323;-0.47594893;16807;87;6.330735467;2.565213344;4.061467652;5.845644915
5324;-0.079333179;16808;81;6.247268833;1.624419502;3.681027241;6.16463653
5325;-1.63088429;16811;81;7.026782007;3.706567534;3.14169564;5.38703997
5326;-1.775830626;16811;82;6.934032715;3.722159745;5.009367503;5.12806173
5327;-1.805078864;16811;83;6.993290276;3.752074747;5.320725625;5.191649251
5328;-1.596482515;16811;84;6.793927143;3.709928822;5.361722113;5.211711125
5329;-1.797298074;16811;85;6.794761538;3.588078008;5.342095705;4.98363045
5330;-1.790083528;16811;86;6.804337997;3.63395098;5.323693339;5.011519811
5331;-0.586440504;16815;81;11.5542094;7.360633736;11.16821703;11.01229696
5332;-0.64260453;16815;82;11.6323629;7.310487734;11.17067412;11.02862271
5333;-0.526485085;16815;83;11.69479034;7.308637391;11.34650703;11.19723972
5334;-0.576342165;16815;84;11.78484704;7.243687121;11.56592321;11.23998421
5335;-0.53715235;16815;85;11.72020472;7.232617586;11.59820583;11.21512887
5336;-0.603755891;16815;86;11.67250355;7.227426929;11.56285486;11.11723435
5337;-0.41485709;16815;87;11.75778911;7.260281602;11.54350059;11.38605585
5338;-0.415403515;16815;88;11.71636892;7.22709436;11.56444271;11.34726364
5339;-0.408522546;16815;89;11.88462802;7.276577254;11.70167799;11.47759706
5340;-0.441529989;16815;90;11.88274656;7.24288838;11.79157834;11.44409717
5341;-0.409767836;16815;91;11.88732154;7.310973643;11.85108924;11.52437738
5342;-0.16539225;16816;81;8.661709017;3.602912828;5.363632973;8.50400089
5343;-0.151328877;16816;82;8.603411024;3.770948939;5.289786591;8.460248886
5344;-0.281479567;16816;83;8.387360086;3.871473963;5.478798165;8.112485243
5345;-0.253124923;16816;86;8.39860297;3.366940276;5.809495894;8.153292638
5346;-0.334585279;16816;87;8.390743916;3.654541189;5.794006611;8.060580594
5347;-0.464034587;16816;88;8.530630821;3.219105748;5.784852111;8.071766848
5348;-0.289975673;16816;89;8.334587493;2.973801651;5.756459216;8.047559025
5349;-0.175518155;16816;91;8.219813862;3.322683622;5.621593436;8.048361063
5350;-0.316096961;16818;81;5.404927102;1.386294361;2.836651314;5.084120056
5351;-0.408803999;16818;82;5.544331476;1.098612289;2.75652527;5.139925222
5352;-0.196409106;16819;81;6.407209985;1.945910149;3.232889117;6.210701858
5353;-0.229355708;16819;82;6.374614646;1.791759469;3.181897371;6.145844192
5354;-0.695328236;16821;81;4.519612331;0.916290732;2.291531509;3.840591233
5355;-0.29604435;17560;81;6.328650858;2.115032478;5.676875134;6.059476438
5356;-0.185088083;17560;82;8.935991413;4.367116046;5.558845605;8.749506292
5357;-0.155946165;17560;83;9.362604508;4.36405869;7.661550059;9.205631451
5358;-0.126478493;17560;84;9.649349744;4.442494258;7.664133058;9.520274964
5359;-0.141476184;17560;85;9.814420335;4.620567621;7.681128068;9.671611464
5360;-0.136959866;17560;86;9.86463485;4.744453352;7.734200259;9.727226422
5361;-0.135528609;17560;87;9.822626647;4.795721437;7.87797307;9.684253707
5362;-0.102053918;17560;88;9.906283348;4.621561524;7.959793111;9.802587668
5363;-0.143268451;17560;89;9.516384251;4.625534388;7.862918106;9.366583198
5364;-0.11609339;17560;90;9.584823692;4.621665243;7.766923051;9.464319368
5365;-0.103608511;17560;91;9.701324392;4.670752841;7.626361499;9.594012236
5366;-0.589333832;17561;81;7.388389685;2.837700677;6.29319023;6.805718228
5367;-0.900981307;17561;82;7.545511167;2.709351755;6.247930597;6.622924038
5368;-0.299784333;17562;81;8.46812901;4.22476722;7.008429465;8.173098727
5369;-0.277424306;17562;82;8.471189951;4.16529703;7.281619107;8.196822328
5370;-0.203695863;17562;83;8.607514563;4.24588848;7.689978314;8.405240793
5371;-0.079409584;17564;81;10.83645248;5.566929678;9.286846575;10.75732251
5372;-0.264372855;17564;82;10.21106258;5.023444245;10.0277963;9.946064163
5373;-0.063365869;17564;83;9.21442207;4.888916989;10.0840332;9.164127387
5374;-0.556443155;17564;84;8.992292398;4.779603389;10.0483217;8.435950725
5375;-0.3858926;17564;85;8.902104765;4.74285943;9.991391467;8.521733844
5376;-0.140012532;17564;86;7.964551478;4.14645701;9.934963225;7.815102721
5377;-0.235661268;17565;81;8.576141133;3.987253503;8.113328511;8.353831076
5378;0.155257151;17565;82;6.90318939;3.866669708;8.008483167;7.074230714
5379;-0.227092087;17566;81;10.22360538;5.07496408;8.335511469;10.00273378
5380;-0.235862583;17566;82;10.13899267;5.311176155;8.558027592;9.909363614
5381;-0.213276327;17566;83;10.27345427;5.591158229;8.645425007;10.06786439
5382;-0.254397482;17566;84;10.27825489;5.107770054;8.680587236;10.02407014
5383;-0.228419855;17566;85;10.1267964;4.817653727;8.679787255;9.909097762
5384;-0.277277529;17566;86;9.857931469;5.133721805;9.18473346;9.597390608
5385;-0.161698803;17566;87;9.861695952;5.221315019;9.128553851;9.705039115
5386;-0.047597628;17566;88;9.823861408;3.81940872;9.128991343;9.782084876
5387;-0.456480533;17566;89;9.031073052;3.747492382;9.079099991;8.579261807
5388;-0.226458952;17566;90;8.938008308;3.406856654;9.007976969;8.714054688
5389;-0.089468345;17568;81;7.029884434;1.791759469;6.318673232;6.9427697
5390;-0.115303248;17568;82;7.07795059;2.319392235;6.32915511;6.967014194
5391;-0.125776634;17570;81;10.9823766;4.836411719;9.589402481;10.87159207
5392;-0.230628014;17570;82;11.1626909;5.089235875;9.727362927;10.93262604
5393;-0.20613347;17570;83;11.43968427;4.978453874;9.820814337;11.23199099
5394;-0.288607717;17570;84;11.43740393;5.002869111;9.886242342;11.15375522
5395;-0.212973312;17570;85;11.23135934;4.993648882;9.991368302;11.02301532
5396;-0.23298274;17570;86;11.14480548;5.006633156;9.927705586;10.91812894
5397;-0.188571379;17570;87;11.12818604;4.860066212;9.879693023;10.93347186
5398;-0.374877691;17570;88;11.1532122;4.863198257;9.8295725;10.77301853
5399;-0.275729537;17570;89;10.00657441;4.428544292;9.819177354;9.717033014
5400;-0.315028638;17570;90;10.18210617;4.748782394;9.81479689;9.849147063
5401;-0.188042358;17570;91;10.85259981;4.791511211;9.854699854;10.65359484
5402;-0.237514094;17571;81;8.837521514;3.965737028;6.101887666;8.606729633
5403;-0.248164639;17571;82;9.019025094;3.882634093;6.605633599;8.777960177
5404;-0.315265924;17571;83;8.940938949;3.993335963;6.924865387;8.636016224
5405;-0.289356381;17571;84;8.938973952;3.926228347;6.979433247;8.664061448
5406;-0.207996547;17571;85;9.090930672;3.364958176;7.112361071;8.912167131
5407;-0.260565698;17571;86;8.795405001;3.338196577;7.211536823;8.541430861
5408;-0.174080193;17571;87;9.031025385;3.362748384;7.261916556;8.866100624
5409;-0.22965841;17571;88;9.120386495;3.267950343;7.25255716;8.900555803
5410;-0.217920557;17571;89;9.09737309;3.093156767;7.165419796;8.878887082
5411;-0.222850099;17571;90;9.032572144;3.085746573;7.181066579;8.809185687
5412;-0.241022512;17571;91;9.241002176;3.025261187;7.165329884;8.998947638
5413;-0.376563787;17572;81;7.659737222;2.623392979;7.518812899;7.283656632
5414;-0.880521715;17574;81;6.630551483;2.912775146;6.679379098;5.746809361
5415;-1.381703734;17574;82;6.840926833;2.321023297;6.629680151;5.451366169
5416;-1.896387696;17575;81;7.50659178;3.723675578;8.444850127;5.644098687
5417;-0.402326018;17575;82;6.635828483;2.539567081;8.441982298;6.150172892
5418;-0.166933417;17575;83;7.392304553;3.754121926;8.464005938;7.216745247
5419;-0.110220306;17578;81;8.195830246;2.97305427;5.135660291;8.088651152
5420;-0.125466689;17578;82;8.154307806;2.994317546;5.196301319;8.030571541
5421;-0.124334276;17578;83;8.086073831;3.10096846;5.136592118;7.962490425
5422;-0.16856873;17578;84;7.861239054;2.918056484;6.084196138;7.688788576
5423;-0.164768875;17578;85;7.810248428;2.888919742;6.203599977;7.638672889
5424;-0.192872852;17578;86;7.526559982;2.816133409;6.158847217;7.323573751
5425;-0.22289151;17578;87;6.754192775;2.128873935;6.119982737;6.520317434
5426;-0.076389849;17580;87;9.960435386;3.315083997;7.193073353;9.887305371
5427;-0.139479816;17580;88;9.682918322;3.103129669;8.54592698;9.541712922
5428;-0.129702583;17580;89;10.12667376;3.546005523;8.74725153;9.997305497
5429;-0.124686532;17580;90;10.01373637;3.37046732;8.772903078;9.892298923
5430;-0.090079628;17580;91;9.789141365;3.497664133;8.641599212;9.703963725
5431;-2.246488094;17584;81;10.31027509;6.056892784;6.625509817;8.108674255
5432;-2.646378994;17584;82;10.26645466;4.534748589;6.718318085;7.672041691
5433;-1.951908469;17584;83;10.12214967;4.516190626;6.696934326;8.191904841
5434;-1.657022715;17584;84;10.07465386;4.847328162;6.62651223;8.434148864
5435;0.304135114;17584;85;7.694264832;4.367699;6.569686334;8.066168167
5436;0.627537489;17584;86;7.423190793;4.444085272;6.59756703;8.033809114
5437;0.525842369;17584;87;7.46966162;4.795990907;6.534428083;7.98940518
5438;-0.276966184;17585;81;9.627068506;2.681701372;7.260241531;9.35421088
5439;-0.425872684;17585;82;9.260038327;2.780846493;7.256423782;8.843800312
5440;-0.352774978;17585;83;8.942471969;2.897619317;7.336892567;8.605086195
5441;-0.278243273;17585;84;8.809084386;2.856287764;7.263242616;8.55002154
5442;-0.306430012;17585;85;8.852394741;3.02708711;7.217150796;8.567046964
5443;-0.202018529;17585;86;8.83094305;3.179829901;7.269474182;8.642793767
5444;-0.241289303;17585;87;8.750192236;2.889673531;7.222581523;8.511839432
5445;-0.335607916;17585;88;9.047540957;2.888066509;7.273613356;8.719776031
5446;-0.29782337;17585;89;8.976258615;2.769960581;7.339774357;8.687129364
5447;-0.218191862;17585;90;8.719839668;2.564540001;7.475739207;8.510315099
5448;-0.265413225;17585;91;8.57420689;2.806777591;7.438436234;8.337494208
5449;-0.289357007;17586;81;6.082675455;2.27282102;4.394769161;5.889383442
5450;-0.199666232;17589;81;6.935564932;1.946716904;5.523032924;6.73918652
5451;-0.236470133;17589;82;7.242070912;2.565811328;5.995411824;6.997270781
5452;-0.228628471;17589;83;7.211102493;2.522420413;6.132533048;6.968023679
5453;-0.215948746;17589;84;7.21436958;2.151110987;6.092525979;6.980190623
5454;-0.107246093;17589;85;8.725243171;2.982531937;6.053237263;8.61273337
5455;-0.166537866;17589;86;7.33469645;2.486373993;6.115410735;7.154386258
5456;-0.179645956;17589;88;6.995504655;2.169268935;6.033514108;6.823968301
5457;-0.172548324;17589;89;7.437726504;2.420286321;6.036514262;7.256747687
5458;-0.117053933;17589;90;7.534463827;2.302612177;6.047395626;7.406340819
5459;-0.208234414;17589;91;7.532447229;2.567783472;6.003994739;7.292570155
5460;-0.522885203;17590;81;7.202735636;2.545060607;6.400185965;6.743009823
5461;-0.056952596;17590;82;7.255179288;2.405203472;6.352312474;7.20548627
5462;-0.333755463;17590;83;6.83607445;2.546003659;6.305177054;6.52369342
5463;-0.346630096;17592;81;7.174800858;2.577160826;5.410615553;6.832725129
5464;-0.844288528;17593;81;6.651830254;4.875780947;7.58603349;5.95060361
5465;-0.069818564;17593;82;5.957176637;4.745452716;7.61812746;6.049174986
5466;-0.436748326;17593;83;6.258867693;4.734962727;7.649959399;5.963600211
5467;-0.46916607;17593;84;5.830858675;3.273130318;7.605919455;5.662122061
5468;-1.080256343;17593;85;6.141691874;3.584178452;7.592893606;5.327395105
5469;-1.186312199;17593;86;6.79377133;3.072464159;7.57807485;5.713683452
5470;-1.084172726;17593;87;6.95440518;2.788471372;7.587887158;5.934588489
5471;-1.134544253;17593;88;6.416258649;2.523274081;7.571600237;5.341628448
5472;-0.415486246;17593;89;6.76626892;2.736274253;7.541394687;6.255120514
5473;-1.040024996;17593;90;6.933136964;2.719389703;7.49195894;5.965061446
5474;-0.091704547;17596;81;9.17850911;3.079850153;6.826508152;9.088256156
5475;-0.097993329;17596;82;9.323979765;3.343584422;6.708999192;9.228103735
5476;-0.424529105;17596;83;8.157622877;3.420593661;6.850263874;7.742432963
5477;-0.264204979;17596;84;8.101119027;3.173646342;6.931600901;7.849779811
5478;-0.111026555;17596;85;9.014496788;2.822719217;6.926469093;8.90859054
5479;-0.109992534;17596;86;9.066918376;2.784160156;7.729674589;8.961789365
5480;-0.112744339;17596;87;8.829937616;2.886711222;7.960362146;8.71752133
5481;-0.108418494;17596;88;8.813096407;2.588507639;8.072693202;8.709438247
5482;-0.198125139;17596;89;8.276997234;2.752890114;8.046241222;8.086608423
5483;-0.197037712;17596;90;8.777100865;3.185263307;7.990273169;8.58728326
5484;-0.209317178;17596;91;8.464799374;3.155128576;8.323756575;8.25941087
5485;-0.151577011;17597;81;8.849657407;3.354927718;8.160839485;8.702040689
5486;-0.124087676;17597;82;8.902455592;3.183679121;8.222001023;8.781701265
5487;-0.411969185;17597;83;9.257912719;3.280688849;8.231017991;8.854122355
5488;-0.20694086;17597;84;9.106092302;3.618276131;8.183750599;8.905941352
5489;-0.22405456;17597;85;9.082896773;3.415706607;8.49925126;8.863546347
5490;-0.144581884;17597;86;9.001239483;4.270269224;8.527683773;8.860600726
5491;-0.134639025;17597;87;9.204754586;3.391847215;8.459273861;9.070423906
5492;-0.115411215;17597;88;8.907178557;3.231917999;8.427314212;8.795097736
5493;-0.152002349;17597;89;8.875248218;3.398494261;8.383348468;8.727351549
5494;-0.314756691;17598;81;9.132054454;2.652132992;6.276144988;8.822544989
5495;-0.073776387;17598;82;8.968780225;2.700160758;6.676944239;8.896882387
5496;-0.188894376;17598;83;9.179934622;3.177574812;6.630659632;8.99490368
5497;-0.079882644;17598;84;8.781806577;3.053308304;6.581618691;8.708015623
5498;-0.067586206;17598;85;8.958997449;2.770718189;6.553509111;8.896589542
5499;-0.063846327;17598;86;8.654768046;2.542908184;6.518765881;8.598180855
5500;-0.073144205;17598;87;8.702521292;2.484368474;6.476438491;8.630003641
5501;-0.064007655;17598;88;8.65391894;2.499958683;6.684860262;8.598592971
5502;-0.064334519;17598;89;8.437546426;2.85880068;6.658552224;8.38622514
5503;-0.077679075;17598;90;8.237515328;2.560864729;6.635207453;8.172963709
5504;-0.061050348;17598;91;8.351979803;2.174874846;6.600918426;8.29519626
5505;-0.150332987;17599;81;10.2091434;3.568698811;8.690839532;10.06292041
5506;-0.15780136;17599;82;9.983540777;3.354224223;8.712058065;9.828607828
5507;-0.280227095;17599;83;9.884812098;3.456585262;8.771492419;9.615216961
5508;-0.104100965;17599;84;10.18174764;3.395252469;8.701115842;10.08223764
